time,AktpT308,AktpS473,PRAS40pT246,PRAS40pS183,S6KpT389,S6KpT229,TSC2pT1462,IRS1pS636_639,FourEBP1pT37_46,GAPDH,Coomassie_staining,ERKpT202_Y204,p38_pT180_Y182,ER_alpha,AktpT308_indep,AktpS473_indep,PRAS40pT246_indep,PRAS40pS183_indep,S6KpT389_indep,S6KpT229_indep,TSC2pT1462_indep,IRS1pS636_639_indep,FourEBP1pT37_46_indep,GAPDH_indep,Coomassie_staining_indep,ERKpT202_Y204_indep,p38_pT180_Y182_indep,ER_alpha_indep,Insulin_indep,AA_indep
0,0.47331336412122416,0.483406246146483,0.3829545299925061,0.5134960895448804,0.30191398336427755,0.31318289425438817,0.5583619989689947,0.3230471920174644,0.5562357545764579,1.1660547652890032,1.0,0.5936844504054508,1.221989017000543,0.5409293329563891,0.47331336412122416,0.483406246146483,0.3829545299925061,0.5134960895448804,0.30191398336427755,0.31318289425438817,0.5583619989689947,0.3230471920174644,0.5562357545764579,1.1660547652890032,1.0,0.5936844504054508,1.221989017000543,0.5409293329563891,1,1
15,1.1668166603734702,0.9714193112121385,1.0375077262571641,0.9597322858499306,0.43388738357177625,0.40927593183110716,0.7836058431361669,0.5113310251138639,1.1232456835804057,1.0967790814145937,1.0,1.7419161026744052,2.329486456138658,0.5211504802677952,0.47331336412122416,0.483406246146483,0.3829545299925061,0.5134960895448804,0.30191398336427755,0.31318289425438817,0.5583619989689947,0.3230471920174644,0.5562357545764579,1.1660547652890032,1.0,0.5936844504054508,1.221989017000543,0.5409293329563891,1,1
30,1.122300430649792,1.096069591582026,1.3113108865703402,1.2246567923113045,0.6940249059149504,0.6410048085326447,0.8600586186503157,0.7414360139544005,1.7533604142016497,1.1274149782917071,1.0,1.7904988426064905,2.2231248107408095,0.5230138139387354,0.47331336412122416,0.483406246146483,0.3829545299925061,0.5134960895448804,0.30191398336427755,0.31318289425438817,0.5583619989689947,0.3230471920174644,0.5562357545764579,1.1660547652890032,1.0,0.5936844504054508,1.221989017000543,0.5409293329563891,1,1
60,0.9928852585789126,0.8914490791174601,1.2036154273819193,1.1547428556813621,0.8314325794899029,0.694424044136077,0.8518220001105286,0.7629510250171049,1.7260531797955858,1.091389591942225,1.0,0.7714559513456912,1.0316115027421808,0.546315259211575,0.47331336412122416,0.483406246146483,0.3829545299925061,0.5134960895448804,0.30191398336427755,0.31318289425438817,0.5583619989689947,0.3230471920174644,0.5562357545764579,1.1660547652890032,1.0,0.5936844504054508,1.221989017000543,0.5409293329563891,1,1
90,0.9677623818888366,0.8228282767277606,1.3308673611949355,1.1259316124139565,0.845074856342094,0.7103064996866875,0.8738041451863684,0.7572900695208701,1.4621069650232674,1.150312558337408,1.0,0.7287450624124819,1.1655812011243138,0.5158133533782261,0.47331336412122416,0.483406246146483,0.3829545299925061,0.5134960895448804,0.30191398336427755,0.31318289425438817,0.5583619989689947,0.3230471920174644,0.5562357545764579,1.1660547652890032,1.0,0.5936844504054508,1.221989017000543,0.5409293329563891,1,1
120,0.9228224987441628,0.8882567207108255,1.3027545448690452,1.3253098075353862,0.8605940950721993,0.6767654342181656,0.9020149792333999,0.7440175211480368,1.4583250646478931,1.2054373403188583,1.0,0.744377324756958,1.4588451768256434,0.453624437055729,0.47331336412122416,0.483406246146483,0.3829545299925061,0.5134960895448804,0.30191398336427755,0.31318289425438817,0.5583619989689947,0.3230471920174644,0.5562357545764579,1.1660547652890032,1.0,0.5936844504054508,1.221989017000543,0.5409293329563891,1,1
