time,AktpS473,AktpT308,Coomassie_staining,ERKpT202_Y204,ER_alpha,FourEBP1pT37_46,GAPDH,IRS1pS636_639,PRAS40pS183,PRAS40pT246,S6KpT229,S6KpT389,TSC2pT1462,p38_pT180_Y182,AktpS473_indep,AktpT308_indep,Coomassie_staining_indep,ERKpT202_Y204_indep,ER_alpha_indep,FourEBP1pT37_46_indep,GAPDH_indep,IRS1pS636_639_indep,PRAS40pS183_indep,PRAS40pT246_indep,S6KpT229_indep,S6KpT389_indep,TSC2pT1462_indep,p38_pT180_Y182_indep,Insulin_indep,AA_indep
0.0,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
10.909090909090908,0.8989871222136779,0.8427583171153096,1.0000000000000002,0.7279949328207871,1.9130513194091887,0.8771527272290651,1.4248497558986908,1.1819912563089603,0.8657266859203301,0.9375012219857457,1.097664561786161,0.8103614518879525,0.9954414552922356,0.6322752333923906,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
21.818181818181817,0.9826159408346055,0.8680973522705362,0.9999999999999999,0.5722203461959726,1.7683406537636563,0.9571384307544468,1.352943610752693,1.4039137630479568,0.9842027684351733,1.0434960400663147,1.374777447178237,1.3238345443376143,1.0221054954352986,0.5391891566158727,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
32.72727272727273,0.9403254289474561,0.819578408962607,0.9999999999999999,0.26803917997095184,1.6562072746057472,0.9281108387971082,1.2976595237639574,1.5091973275122583,0.9954485625464928,0.9974829538746167,1.582123632944628,1.7365795724635793,0.9532363327531137,0.41738927102880263,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
43.63636363636363,0.9574892710150577,0.8499534696159664,0.9999999999999998,0.192716844223979,1.587597232043914,0.9193996659008445,1.2972213963934842,1.506669632079857,0.9844207863819556,0.9880570561404639,1.7478772238146973,1.937379720486202,0.9323385799476713,0.3892512551538684,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
54.54545454545454,1.0029721175458222,0.9088919724538622,0.9999999999999999,0.25267165742478986,1.5519345699265488,0.9231128626508567,1.3145517483005356,1.4570741475619942,0.962019149328034,1.002387145211474,1.8474639199255012,1.9864694926227282,0.9382573257942908,0.41216854604884967,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
65.45454545454545,1.0224593690158779,0.9250832766458201,0.9999999999999999,0.3040113441867704,1.5360464994679284,0.9162836728351625,1.3054774349712877,1.42541681957655,0.9308179554644755,1.0055771993390992,1.852156330881629,1.9625634158827627,0.9321186697366604,0.42615412124957164,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
76.36363636363636,1.0006503138213534,0.8813313484404106,0.9999999999999997,0.28993845506083493,1.5239061276274815,0.8918428941971582,1.2616129427147005,1.4375502818811539,0.8976067716175726,0.9875200316325405,1.7770964489423486,1.9163473086573573,0.902633507052545,0.4074447380090723,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
87.27272727272727,0.9612581282783748,0.8145547611652467,0.9999999999999998,0.24075036653542645,1.496632457109787,0.8586188784356164,1.210360388662517,1.4801738563731806,0.8733904273601607,0.9628972900587474,1.6812956490216038,1.8704782807190068,0.8660975288537843,0.3685009332976019,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
98.18181818181817,0.9296922446995901,0.7640248971513782,0.9999999999999999,0.1905311866614886,1.4352203991300823,0.826131175247369,1.180677873895295,1.538284547043037,0.8693570245584026,0.9474683980132658,1.6256726704965838,1.8463948023350518,0.8400057652015245,0.3233581910296371,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
